TF	Gene	Rank
E2f2	Gasz	27476
CG7987	lawc	27477
BEAF-32	CG15916	27478
tj	Nrg	27479
Trl	Ada2b	27480
klu	Bem46	27481
jing	p38b	27482
pnt	Gem3	27483
Myb	CG13096	27484
so	CG42521	27485
Ptx1	CG4679	27486
Rabex-5	CSN1b	27487
E(spl)m3-HLH	mRpL54	27488
ush	eIF2B-delta	27489
crol	ogre	27490
CTCF	CG4365	27491
crol	BoYb	27492
CHES-1-like	CG7261	27493
CG17359	Tcp-1eta	27494
Hnf4	CG8301	27495
CG10654	U4-U6-60K	27496
sd	CG12290	27497
CG10654	rogdi	27498
Met	CG13876	27499
CG5953	mRpL3	27500
CG10462	Pallidin	27501
CG10366	Klp67A	27502
sug	CG10581	27503
emc	Adgf-A	27504
BEAF-32	CG3735	27505
sug	Dh31-R	27506
Mef2	Dl	27507
disco-r	Nhe1	27508
CG6175	sun	27509
CG13624	prod	27510
CG5953	CG31619	27511
jing	UbcD10	27512
crol	ihog	27513
emc	CG10960	27514
CG9948	gatA	27515
BEAF-32	RecQ4	27516
Deaf1	Sos	27517
tna	CG10584	27518
jing	armi	27519
BEAF-32	RpII15	27520
mid	debcl	27521
BEAF-32	Cnot4	27522
l(3)neo38	Alr	27523
Lin29	CG14964	27524
drm	CG18473	27525
chn	LpR2	27526
svp	lbk	27527
dsx	CG6891	27528
BEAF-32	Tcp-1zeta	27529
BEAF-32	Tango14	27530
Atf3	CG11321	27531
mamo	CG17141	27532
MTF-1	CG7789	27533
so	CG3499	27534
CG13624	skpA	27535
Trl	Fem-1	27536
Hr78	HdacX	27537
vri	mTTF	27538
sqz	RpII18	27539
MTF-1	CG18766	27540
ken	Caps	27541
CG4404	ApepP	27542
Trl	D1	27543
tna	CG32795	27544
Mef2	dikar	27545
emc	SP2637	27546
Lpt	janA	27547
NfI	CG8036	27548
dsx	put	27549
CG17359	CG11596	27550
jing	CG11007	27551
CG9932	CG4363	27552
crol	ltd	27553
E(var)3-9	Top2	27554
Atf3	dgt3	27555
BEAF-32	CG7357	27556
hb	flfl	27557
vri	CG33203	27558
tna	Acox57D-d	27559
E(spl)mbeta-HLH	MESK2	27560
vfl	Nplp1	27561
hb	nsl1	27562
ush	CG5168	27563
Dsp1	l(1)G0045	27564
emc	CG9328	27565
dsx	Sox14	27566
Ets98B	Scp2	27567
CG6175	CG11099	27568
Met	CG9171	27569
svp	Atg5	27570
Atf6	Orc6	27571
CG3847	Ns1	27572
sd	CG42397	27573
Atf6	CG31908	27574
rgr	CG6428	27575
mirr	CG10158	27576
dsx	swi2	27577
CG12942	Reps	27578
Myb	CG3149	27579
Myb	EfTuM	27580
bowl	CG8199	27581
CG11902	lin	27582
NfI	Gga	27583
Camta	Gdi	27584
CG6175	hk	27585
CG11970	CG9715	27586
Trl	CG7246	27587
Atf6	CG10147	27588
CG6276	RabX1	27589
CG5953	mwh	27590
tna	mTTF	27591
crol	CG3570	27592
Med	Pc	27593
BEAF-32	alphaSnap	27594
Med	CG7993	27595
CG5953	Sara	27596
drm	Obp99c	27597
Med	CG42593	27598
Chrac-16	CG5013	27599
ct	CG17739	27600
Atf6	Jon65Ai	27601
Rabex-5	SsRbeta	27602
CG12942	Vang	27603
Atf3	RhoBTB	27604
CG11970	CG11180	27605
bowl	RpII33	27606
E2f2	Fen1	27607
CHES-1-like	CG1941	27608
su(Hw)	RpL24-like	27609
pnt	CG8121	27610
Myb	CG7289	27611
E(var)3-9	CG32676	27612
Dif	CG8814	27613
Elba2	Cdc6	27614
Myb	Galphao	27615
Thd1	l(1)G0469	27616
toy	GlcAT-I	27617
Atf6	ari-1	27618
Ssrp	RecQ4	27619
BEAF-32	CG10222	27620
emc	CG32795	27621
Atf3	Ca-beta	27622
Hr78	kcc	27623
Hnf4	ttm50	27624
Mitf	nSyb	27625
bowl	CG10050	27626
sqz	CG8301	27627
jim	CG5104	27628
drm	aPKC	27629
dsx	Pde9	27630
Adf1	asf1	27631
TFAM	CG4360	27632
CG7987	GalNAc-T1	27633
disco-r	CG1246	27634
shn	CG42521	27635
ct	MAGE	27636
Met	cactin	27637
CG4282	uri	27638
ush	Gas41	27639
jim	CG33145	27640
Hnf4	CG32495	27641
BEAF-32	Act5C	27642
Hr39	NC2beta	27643
Med	mxc	27644
BEAF-32	Coprox	27645
CG3726	Rho1	27646
TFAM	CG1969	27647
Myb	Rpb8	27648
Trl	P5CDh1	27649
CG34376	Cnx99A	27650
Lin29	Ho	27651
drm	Lnk	27652
svp	CG10425	27653
Meics	rump	27654
dsx	CG13001	27655
E(spl)m3-HLH	disco-r	27656
mid	Axs	27657
CG34376	Tsp42Ed	27658
CG7987	Ccz1	27659
CG13624	CG30345	27660
TFAM	PGRP-SD	27661
peb	eys	27662
mid	boi	27663
NfI	CG12883	27664
Hr96	Acon	27665
bun	TSG101	27666
cyc	HdacX	27667
TFAM	tsl	27668
bowl	laza	27669
Myb	awd	27670
rgr	UBL3	27671
bab2	CG12895	27672
CG4404	CG17259	27673
vfl	U2af38	27674
Camta	CG33108	27675
Atf6	CG11337	27676
GATAe	CG17652	27677
GATAe	MFS18	27678
E(var)3-9	Ndc80	27679
BEAF-32	CG4089	27680
CG34376	Nrg	27681
peb	trsn	27682
Mitf	CG32039	27683
BEAF-32	CG13690	27684
disco-r	Jon65Aiv	27685
CG17359	pit	27686
CG17359	ligatin	27687
Ets98B	CG8468	27688
CG6175	hebe	27689
CG7987	CG7616	27690
disco-r	CG9646	27691
mxc	CG11399	27692
Hr78	sick	27693
dsx	unc-45	27694
dsx	MESK4	27695
mid	Trs20	27696
CG5953	Inx7	27697
CG15073	Atac1	27698
CG34376	cpb	27699
E2f2	CG18870	27700
Hnf4	CanA1	27701
crol	CG42271	27702
Camta	CG5326	27703
mamo	CalpB	27704
BEAF-32	Blos1	27705
drm	CG42514	27706
CG5953	CG8531	27707
MTF-1	Csat	27708
Atf3	l(1)10Bb	27709
mxc	CG17233	27710
ush	Chd1	27711
bab2	CG9850	27712
Adf1	CG1542	27713
bun	RhoGDI	27714
Lin29	rtp	27715
dsx	CG6812	27716
cnc	CG14210	27717
CG2875	CG6724	27718
Gug	msps	27719
Med	Cka	27720
BEAF-32	skpA	27721
CG8159	fh	27722
CG9932	CRMP	27723
tsh	CG9338	27724
BEAF-32	S2P	27725
kay	Spn88Eb	27726
CG32772	CG9662	27727
bowl	CG1792	27728
mld	CG7220	27729
bowl	CG10268	27730
Atf6	Hs6st	27731
svp	p38a	27732
Ets98B	CG4186	27733
CG10654	CG10959	27734
onecut	Best1	27735
dsx	swm	27736
Snoo	hppy	27737
CG13624	Vdup1	27738
NfI	Lar	27739
mld	Nle	27740
ken	ste14	27741
onecut	CG9686	27742
Rabex-5	CG14463	27743
Hr39	psd	27744
Hr78	CG6364	27745
CG3726	CG34039	27746
CHES-1-like	CG3097	27747
Thd1	Ccz1	27748
CG10431	Mlf	27749
CG32772	CG10189	27750
E(spl)mbeta-HLH	CG42271	27751
so	az2	27752
jim	CG9977	27753
ush	Eps-15	27754
tsh	AdSL	27755
CG34376	Myo31DF	27756
klu	tau	27757
Snoo	CG6218	27758
ct	CG31075	27759
bun	CG17802	27760
NfI	LpR2	27761
tna	CG9304	27762
toy	Bmcp	27763
disco-r	mRpL18	27764
bun	CG7172	27765
pho	gish	27766
BEAF-32	CG4847	27767
CG5953	CG7646	27768
CG11695	l(1)G0255	27769
CG13624	CG7379	27770
vri	PAN2	27771
CG11970	CG2469	27772
NC2beta	CG13365	27773
NfI	bol	27774
Atf3	dgt5	27775
Dif	CG34236	27776
rgr	kcc	27777
TFAM	CG7845	27778
hb	Nup153	27779
Trl	CG13796	27780
Hnf4	CG10947	27781
Trl	Cyp6a21	27782
CG3847	Uba2	27783
bab2	Jheh2	27784
toy	Rip11	27785
mid	CG8578	27786
Myb	CG18528	27787
pnt	Nf-YA	27788
l(3)neo38	CG6310	27789
E(var)3-9	CG31224	27790
tna	Jafrac1	27791
onecut	mspo	27792
Myb	IP3K2	27793
ct	CG4089	27794
Hr78	MtnD	27795
Deaf1	gammaCOP	27796
CG7987	CG31522	27797
bowl	HmgZ	27798
peb	dmGlut	27799
Trl	SF2	27800
Dif	Grip163	27801
chn	CG10336	27802
CHES-1-like	DMAP1	27803
E(spl)mbeta-HLH	CG11382	27804
dsx	Blos1	27805
hb	wdb	27806
Atf3	Sgf11	27807
ci	CG6617	27808
crp	Sdc	27809
CG3726	CG3626	27810
CG7987	VhaPPA1-1	27811
dsx	CG11836	27812
CG15073	dwg	27813
bowl	Srp14	27814
CG6175	cold	27815
bowl	CG42359	27816
BEAF-32	CG2034	27817
drm	CG9896	27818
CG9932	Art1	27819
CG7987	CG9992	27820
mirr	CG6767	27821
bab2	CG8149	27822
vri	bs	27823
peb	CG32537	27824
Lin29	Sac1	27825
chn	hts	27826
Thd1	ClC-c	27827
CG3726	Trl	27828
CG12942	Mcm6	27829
CG6813	CG6308	27830
svp	dgrn	27831
CG9932	CG14711	27832
sqz	Trf4-1	27833
CG6175	Mical	27834
Hnf4	ImpL2	27835
drm	Clic	27836
E(spl)m3-HLH	CG31142	27837
fkh	CG31195	27838
rgr	CG15237	27839
Ptx1	Fas3	27840
jim	Mkk4	27841
Hnf4	Arfip	27842
mid	CG4553	27843
rgr	CG5150	27844
hb	klar	27845
BEAF-32	AP-2mu	27846
Thd1	Nup62	27847
Lin29	CG6231	27848
jing	l(2)35Df	27849
CG4404	AP-1-2beta	27850
crol	CG3632	27851
ct	CG13364	27852
CG6175	ldbr	27853
Atf6	Rab14	27854
hb	woc	27855
mamo	Asciz	27856
so	CG8481	27857
cbt	Sra-1	27858
kay	CG6912	27859
rgr	O-fut2	27860
Hnf4	CG32850	27861
Lin29	CG1896	27862
vri	CG30109	27863
hb	Bre1	27864
Camta	YT521-B	27865
apt	dock	27866
E(spl)mbeta-HLH	D19B	27867
CG4820	NDUFS3	27868
CG4404	CG14814	27869
phol	RpL3	27870
CG13624	Gk	27871
CG4404	Txl	27872
CkIIalpha-i1	Sin	27873
Chrac-16	mRpL42	27874
CG5953	CG31729	27875
bbx	CG42673	27876
Rabex-5	CG31800	27877
ken	CG33298	27878
CHES-1-like	ACC	27879
Atf3	CG18476	27880
NFAT	CG7546	27881
CG6175	Mob3	27882
tna	CG12769	27883
Lin29	AkhR	27884
ct	Hex-C	27885
Mef2	CG43867	27886
mld	CG7429	27887
HmgZ	edl	27888
E(spl)mbeta-HLH	mys	27889
ct	CG4953	27890
vfl	CG10863	27891
Camta	CG5590	27892
Mrtf	CG1662	27893
CG5953	CG5554	27894
Dsp1	CG43759	27895
Cenp-C	mdlc	27896
BEAF-32	CG9018	27897
CG17359	Prat	27898
E(spl)m3-HLH	Tim9a	27899
BEAF-32	CG9853	27900
mxc	CG32676	27901
dsx	Sep2	27902
Lin29	CG32756	27903
Atf6	CG17664	27904
onecut	CG13531	27905
rgr	Ack	27906
CG10669	M1BP	27907
E2f2	CG8142	27908
CG34376	Glg1	27909
Hnf4	puc	27910
dsx	Mur29B	27911
shn	tacc	27912
dsx	CG14275	27913
Trl	Mob2	27914
CG11617	NnaD	27915
bowl	por	27916
dsx	CanB2	27917
Med	SNF4Agamma	27918
CG3726	CG9634	27919
Ptx1	Cp1	27920
Trl	ncd	27921
crol	Dlc90F	27922
sd	Gbeta13F	27923
svp	CG7857	27924
CG7987	LSm3	27925
CG7987	tan	27926
pita	CG13390	27927
chn	loqs	27928
NfI	TfIIA-L	27929
CG4404	CG5381	27930
Atf6	CG4953	27931
NfI	scaf	27932
emc	GstZ1	27933
mirr	mthl10	27934
bowl	amx	27935
Atf3	Oatp30B	27936
CG10431	CG10338	27937
Trl	spin	27938
CG32264	CG11095	27939
ush	Vps39	27940
Lin29	jagn	27941
TFAM	CG14500	27942
bowl	rost	27943
pnt	Chc	27944
bab2	Cp18	27945
mod(mdg4)	brm	27946
CG32772	CG11307	27947
BEAF-32	levy	27948
Mitf	CG6345	27949
cyc	Ndc80	27950
bbx	DNApol-iota	27951
CG6175	CG6488	27952
bowl	CG12581	27953
apt	mof	27954
CG8159	Trs33	27955
pan	DOR	27956
CG5953	DnaJ-H	27957
drm	Trx-2	27958
Hr78	mtTFB2	27959
CG4404	Ir76a	27960
vri	Aven	27961
rgr	Noa36	27962
BEAF-32	Uev1A	27963
mamo	CrebA	27964
CG17912	Sec71	27965
tj	Surf4	27966
chn	CG11377	27967
CG9932	AP-1gamma	27968
CG10979	Clbn	27969
sug	Traf-like	27970
CG10462	cv	27971
CG32264	CG13315	27972
CG4404	CDC45L	27973
ct	noc	27974
CG4282	polybromo	27975
Hnf4	CG10943	27976
Atf6	CG30152	27977
CG2889	Socs44A	27978
Snoo	CG33346	27979
ct	mi	27980
Hnf4	CG4096	27981
BEAF-32	Sar1	27982
bab2	CG15014	27983
Xbp1	RpS10b	27984
CG13624	Vha55	27985
bowl	sick	27986
bowl	P58IPK	27987
hb	Dcp2	27988
Hnf4	CG14906	27989
svp	CG30118	27990
jing	Gas41	27991
pnt	PDCD-5	27992
CG3847	CG14230	27993
peb	CG9743	27994
CG12942	Ns2	27995
CG34376	Hsc70-3	27996
kay	CG11378	27997
Mitf	Mvl	27998
CG2875	CG11837	27999
Hr78	Oda	28000
Dif	eIF-4a	28001
E2f	RnrL	28002
vfl	Plod	28003
Hr78	Gdh	28004
CkIIalpha-i1	Rrp47	28005
Med	CG7791	28006
CG6175	Wbp2	28007
bun	RpL23A	28008
vfl	CG3500	28009
Med	Zasp52	28010
svp	inaF-B	28011
mxc	Su(Tpl)	28012
E(bx)	E2f	28013
vri	CG14245	28014
CG6175	CG3321	28015
CG6175	CG2818	28016
Atf6	l(1)G0196	28017
ush	Takl1	28018
ush	Npc2g	28019
Camta	mthl3	28020
mld	Cnot4	28021
vri	Pex5	28022
Ets98B	CG2064	28023
E(spl)mbeta-HLH	CG2121	28024
ct	CG14231	28025
Myb	Eip93F	28026
E(spl)mbeta-HLH	CG31075	28027
svp	Psi	28028
Ptx1	Sec71	28029
CG13624	CG33080	28030
jing	msn	28031
Myb	Adar	28032
Ssrp	CG11593	28033
Mef2	sqd	28034
BEAF-32	CG5626	28035
Camta	CG8677	28036
E(spl)m3-HLH	Vti1	28037
peb	CG8336	28038
shn	Oda	28039
bbx	CG2875	28040
bab2	Obp56e	28041
drm	Best1	28042
Atf6	dia	28043
CG15514	RpL3	28044
mid	CG9581	28045
peb	Fim	28046
CG6175	dpa	28047
CG32264	Ptpa	28048
rgr	Capa	28049
CG6276	CG7739	28050
pho	4E-T	28051
su(Hw)	lost	28052
l(3)neo38	CG3999	28053
mirr	CG33228	28054
CG17829	CG31548	28055
vfl	CG5885	28056
Mitf	Alh	28057
Mrtf	Saf6	28058
Trl	skap	28059
wdn	CG7182	28060
Adf1	Pde9	28061
crol	CG6951	28062
CG3847	REG	28063
CG9932	CG15247	28064
mamo	CG16812	28065
Smox	Irp-1B	28066
Hnf4	AP-2mu	28067
bun	Fbxl4	28068
CG6175	Lk6	28069
Ptx1	CG33470	28070
jing	Cas	28071
mamo	RIOK1	28072
ci	PlexA	28073
Adf1	CG43897	28074
CG7987	CG4679	28075
tj	CG7200	28076
Su(var)2-10	Su(var)3-7	28077
NfI	CG4259	28078
dsx	CG1657	28079
TFAM	Tps1	28080
Lin29	Dat	28081
E(var)3-9	nocte	28082
bab2	CG17337	28083
CG32772	CG3160	28084
Trl	CG6145	28085
Trl	ogre	28086
CG3726	dob	28087
CG34376	mtm	28088
CG11970	CG31381	28089
bowl	CG5844	28090
CG8301	CG6299	28091
Trl	AMPdeam	28092
ct	CG3156	28093
Ets98B	CG2790	28094
rgr	CG42365	28095
BEAF-32	CG7834	28096
mid	tobi	28097
GATAe	CG13994	28098
BEAF-32	CG32250	28099
bun	CG5346	28100
svp	CG14907	28101
Meics	Su(z)12	28102
ct	dock	28103
Lin29	Ndae1	28104
dsx	CG9886	28105
wdn	Reps	28106
mid	CG32368	28107
klu	CG15923	28108
CG6175	CG14184	28109
E(bx)	4EHP	28110
su(Hw)	Strn-Mlck	28111
rgr	S6k	28112
hb	Src64B	28113
CHES-1-like	Dgkepsilon	28114
E(spl)m3-HLH	CG11134	28115
BEAF-32	Sld5	28116
NfI	Sec31	28117
cbt	CG2765	28118
Med	CG7427	28119
Myb	CG4365	28120
Rabex-5	CG3295	28121
CG15514	CG13630	28122
dm	ari-2	28123
gem	shi	28124
CG13624	CG11407	28125
hb	CG10543	28126
tna	hipk	28127
ush	lute	28128
CG13624	gce	28129
Atf3	Rbsn-5	28130
CG11902	Snm1	28131
CTCF	CG5484	28132
bun	RpL29	28133
kay	CG14642	28134
ush	Rsf1	28135
maf-S	CG13365	28136
drm	CG16717	28137
NfI	nct	28138
bowl	Mocs1	28139
CG7372	Surf6	28140
CG5953	CG9394	28141
Atf6	CG7442	28142
CG12942	Art3	28143
jim	ana1	28144
jim	px	28145
mamo	c11.1	28146
BEAF-32	clu	28147
sd	CG16974	28148
Myb	ial	28149
E(spl)mbeta-HLH	cmet	28150
CG6175	CG1667	28151
crol	CG17108	28152
Mitf	Grip128	28153
CG32264	Spf45	28154
CG5953	alien	28155
CG8301	CG34347	28156
ken	Pex3	28157
bbx	Kr-h2	28158
jing	CG7806	28159
Ets98B	Asph	28160
CG2875	CG7845	28161
wdn	4EHP	28162
tsh	CG12007	28163
crc	RhoGAP92B	28164
mld	Sras	28165
NC2beta	CG14818	28166
TFAM	CG6422	28167
jim	CG11851	28168
Trl	Pdp1	28169
CkIIalpha-i1	CG10195	28170
BEAF-32	CG5220	28171
BEAF-32	CG4542	28172
BEAF-32	CG13252	28173
CG10654	tan	28174
CG5953	CG11722	28175
Myb	Sce	28176
Med	tst	28177
CG13624	Rcp	28178
Dif	CG1792	28179
CG34376	CG12991	28180
TFAM	CG5645	28181
emc	CG12811	28182
NfI	CG32264	28183
Trl	CG14100	28184
CG18262	CG7556	28185
jim	dob	28186
mod(mdg4)	east	28187
crol	CG32939	28188
klu	CG17739	28189
Dif	sda	28190
Hr39	CG16771	28191
NfI	fru	28192
vfl	CG4619	28193
Atf6	CG10910	28194
klu	FK506-bp2	28195
Atf6	HmgD	28196
CkIIalpha-i1	CG2611	28197
Ets98B	brn	28198
CG3281	Rm62	28199
so	Dhap-at	28200
Trl	Ote	28201
Hnf4	CG6565	28202
BEAF-32	CG8636	28203
E(spl)m3-HLH	Slh	28204
Trl	mys	28205
CG7987	Nep4	28206
Med	RAF2	28207
Adf1	CG31523	28208
CkIIalpha-i1	CG7456	28209
sd	CG9336	28210
CkIIalpha-i1	Hrb87F	28211
Ptx1	Bgb	28212
CG17359	CG4065	28213
hb	CG17233	28214
Thd1	Ubc-E2H	28215
apt	nonA-l	28216
chn	CG10628	28217
CG10462	alpha-Man-Ib	28218
Med	CG3760	28219
CG8301	CG12290	28220
CG11902	CG9986	28221
Ets98B	Kaz1-ORFB	28222
Myb	zetaCOP	28223
so	EF-G2	28224
CTCF	CAP	28225
CG10431	CG11210	28226
l(3)neo38	Obp56g	28227
phol	PSR	28228
vri	D12	28229
CG3847	qkr58E-2	28230
BEAF-32	l(3)j2D3	28231
peb	CG8009	28232
Lin29	CG5037	28233
BEAF-32	CG42258	28234
MTF-1	CG17294	28235
Med	ox	28236
Eip74EF	CG1208	28237
E(spl)m3-HLH	eIF2B-gamma	28238
jing	CG42732	28239
BEAF-32	CG14618	28240
dl	CG13624	28241
CG10654	CG10494	28242
Smox	Ppat-Dpck	28243
drm	CG10581	28244
bun	mav	28245
E(var)3-9	CG42232	28246
Atf3	Hsp27	28247
Snoo	CG14414	28248
NfI	rngo	28249
pnt	CG1965	28250
CG8089	CG5861	28251
chn	spi	28252
Ptx1	CG15073	28253
CG5953	Bap60	28254
Atf6	CG6767	28255
CG12659	RpS28b	28256
ush	scyl	28257
MBD-R2	CG16908	28258
dsx	CG4557	28259
Hnf4	Pnn	28260
E(spl)mbeta-HLH	CG4036	28261
Med	SH3PX1	28262
ct	CG9578	28263
nub	CG8654	28264
BEAF-32	Liprin-beta	28265
Thd1	CG5188	28266
CG8301	wda	28267
vri	cactin	28268
CG4404	Atg6	28269
vfl	CG31751	28270
NC2beta	mRpL27	28271
grh	gukh	28272
ush	CG32104	28273
CG4404	CG1239	28274
phol	Mo25	28275
bbx	CG3523	28276
mirr	D19B	28277
NfI	CG3700	28278
BEAF-32	Pdsw	28279
mamo	CG14502	28280
CG15514	CG7185	28281
CG9932	AdamTS-A	28282
ct	ap	28283
tj	CG6972	28284
Elba2	dco	28285
mid	nesd	28286
ct	CG7967	28287
CG3847	ppan	28288
Med	dbe	28289
CG8301	CG2021	28290
Camta	Eip63E	28291
drm	CG10307	28292
mamo	jigr1	28293
Med	CG33695	28294
Adf1	CG1889	28295
Lpt	CG6841	28296
CG4404	CG31751	28297
TFAM	Rab18	28298
Myb	CG30089	28299
chn	CG8370	28300
Snoo	CanA-14F	28301
E(spl)m3-HLH	Fdh	28302
CG11902	Smc5	28303
hb	CG7504	28304
BEAF-32	Blos2	28305
rgr	CG7912	28306
CG10669	casp	28307
Trl	l(1)G0320	28308
dsx	CG10824	28309
Atf3	CG1578	28310
Mitf	CG12056	28311
CG6175	CG5745	28312
CG15514	CycB3	28313
emc	dnr1	28314
rgr	CG8860	28315
CG32772	Ady43A	28316
tsh	vito	28317
mamo	CG7456	28318
l(3)neo38	CG4585	28319
CG4404	GlcAT-I	28320
chn	GstE1	28321
jing	CG14621	28322
BEAF-32	fru	28323
dsx	Droj2	28324
jing	CG7737	28325
CG32264	CG8379	28326
Atf3	CG11920	28327
toy	CG43444	28328
Zif	CG15817	28329
Lhr	CG7222	28330
Cenp-C	csul	28331
Myb	PIG-U	28332
tna	CG18190	28333
Hr39	DNApol-iota	28334
CG5953	CG12428	28335
CG5953	CG7288	28336
mamo	drongo	28337
CG15514	RpS9	28338
tj	Ilk	28339
dsx	CG4294	28340
bbx	Cyp6t1	28341
bun	RpLP2	28342
Dsp1	Tudor-SN	28343
CG8301	CG8097	28344
Lin29	CG34288	28345
disco-r	GstD3	28346
BEAF-32	Sirup	28347
E(spl)m3-HLH	CG8312	28348
ct	CG10026	28349
TFAM	CG7470	28350
dsx	Kap3	28351
z	Akt1	28352
CG7987	Inx2	28353
Adf1	Hel25E	28354
MTF-1	CG6178	28355
vfl	Ube3a	28356
ush	crl	28357
CG6175	CASK	28358
CG17359	bys	28359
crol	Rich	28360
row	Dl	28361
tj	CG14683	28362
apt	TfIIA-L	28363
CG13624	CG7888	28364
CG32772	CG6567	28365
hb	CG8414	28366
ct	yellow-d2	28367
BEAF-32	hd	28368
l(3)neo38	Pex11	28369
E(spl)m3-HLH	cbc	28370
CG11970	CG2199	28371
ush	Nup160	28372
emc	CG9444	28373
mamo	CG8272	28374
apt	rush	28375
rgr	GckIII	28376
CG6175	CG7430	28377
CG32772	CG9509	28378
vri	Spn55B	28379
CG17359	CG7246	28380
Ets98B	CG6597	28381
Myb	CG33108	28382
BEAF-32	alph	28383
bowl	nero	28384
CG6175	dalao	28385
Adf1	Ppn	28386
CG17359	CG5033	28387
Aef1	Ptpmeg	28388
BEAF-32	crok	28389
bowl	CG7407	28390
CG5953	CG3552	28391
chn	EF-G2	28392
cyc	CrebA	28393
dsx	CG17562	28394
ken	Tpc1	28395
CG6175	egh	28396
tna	Gprk2	28397
mirr	Slob	28398
tna	CG15643	28399
crol	Nrx-IV	28400
dsx	Six4	28401
mid	CG7928	28402
chn	CG9775	28403
jim	CG6488	28404
E(var)3-9	Afti	28405
Mrtf	chic	28406
wdn	MED1	28407
drm	p130CAS	28408
E(var)3-9	Ran	28409
phol	mbf1	28410
Trl	CG1317	28411
toy	CG42240	28412
mamo	Tak1	28413
cyc	hpo	28414
CG6272	Rpn2	28415
pho	R	28416
svp	Pka-C3	28417
toy	CG30033	28418
Elba2	polo	28419
bun	Nc	28420
trem	sax	28421
Hnf4	Lerp	28422
CG17359	CG3704	28423
Hr78	sff	28424
Mrtf	bocksbeutel	28425
dsx	CG32536	28426
Mrtf	fwe	28427
Myb	AP-2alpha	28428
Myb	CG10495	28429
CG7987	CG30269	28430
mamo	CG3337	28431
CG4820	CG3192	28432
crol	Nup58	28433
Atf3	Muc68D	28434
vri	l(3)72Dp	28435
E(spl)m3-HLH	CG11261	28436
su(Hw)	t	28437
Cenp-C	jumu	28438
bowl	Ptpa	28439
CG4404	Dgp-1	28440
tna	Cks30A	28441
Atf6	Hop	28442
CG34376	CG32284	28443
Cenp-C	CG7744	28444
cbt	l(1)G0320	28445
ush	CG4730	28446
disco-r	CG4972	28447
Mrtf	CG7791	28448
CG6175	fy	28449
TFAM	CG8507	28450
Trl	Sh3beta	28451
mamo	CG2211	28452
dsx	CG14741	28453
CG6175	CG15908	28454
toy	GATAe	28455
emc	CG17272	28456
Hnf4	Ptp52F	28457
sd	vri	28458
dsx	TBCB	28459
CG13624	LysE	28460
ovo	jigr1	28461
Hr78	CG13928	28462
apt	CG5412	28463
Myb	CG4278	28464
Cenp-C	CG11367	28465
ct	Lsd-2	28466
pho	oaf	28467
hb	Dok	28468
sqz	Pak	28469
Hnf4	b	28470
mid	CG16704	28471
BEAF-32	rho-4	28472
CG4820	CG12859	28473
Atf6	CG4267	28474
disco-r	Atg101	28475
drm	RhoGAP1A	28476
jing	CG10274	28477
BEAF-32	CG18731	28478
Snoo	Cdk5	28479
TFAM	pn	28480
BEAF-32	CG16892	28481
Hr78	CG10347	28482
CHES-1-like	CG6287	28483
CG32264	NnaD	28484
Lin29	cype	28485
sd	CG5510	28486
Rabex-5	Gcn2	28487
bowl	CG10428	28488
bbx	Hsl	28489
CG4404	tub	28490
onecut	CG13937	28491
bowl	Lar	28492
CG6272	CG16817	28493
Thd1	Capa	28494
dwg	CG2972	28495
Hnf4	Rhp	28496
ewg	spoon	28497
sd	GstE14	28498
Mef2	Lk6	28499
emc	TfIIB	28500
drm	Cyp305a1	28501
phol	CG11980	28502
emc	fra	28503
CG3726	KrT95D	28504
CG11970	Kap-alpha1	28505
phol	eRF1	28506
TFAM	AdipoR	28507
vfl	Hexim	28508
bab2	CG7611	28509
Trl	CG13917	28510
E(spl)mbeta-HLH	Takl1	28511
Thd1	CG14667	28512
CG4404	CG10283	28513
crol	CG10326	28514
Myb	Klp31E	28515
E(var)3-9	APC7	28516
CG6175	GstE10	28517
Hr39	CG1971	28518
svp	CG13704	28519
CG3847	CG11123	28520
klu	Ser12	28521
bowl	fng	28522
NfI	blw	28523
cwo	Dlic	28524
Thd1	CG8298	28525
jing	CG45186	28526
bun	Cyp28a5	28527
CG7372	Lam	28528
Hr78	hng3	28529
Trl	Dyrk2	28530
Lin29	Odc2	28531
so	HPS4	28532
so	Atg7	28533
Hr78	NnaD	28534
CG4404	Act42A	28535
Dif	CG8257	28536
ct	nahoda	28537
CG10654	CG6195	28538
E(spl)mbeta-HLH	CG14495	28539
svp	nod	28540
bun	CG11178	28541
CG6272	Mt2	28542
pnt	Syx17	28543
CG9932	pug	28544
disco-r	Ugt35a	28545
sd	CG9682	28546
chif	hrg	28547
CG13624	CG32808	28548
NfI	CG17977	28549
MTF-1	ph-p	28550
E(spl)m3-HLH	Wnk	28551
BEAF-32	CG9849	28552
CG17359	CG11417	28553
dsx	Tie	28554
Dif	CG8578	28555
CG5953	Aph-4	28556
Med	PSR	28557
CG10654	CG17361	28558
BEAF-32	Pex3	28559
Dif	CG9512	28560
kay	alpha-Est9	28561
BEAF-32	fl(2)d	28562
BEAF-32	mld	28563
Hnf4	CG7720	28564
BEAF-32	CG2277	28565
CG3726	TpnC47D	28566
cnc	CG18766	28567
shn	CG3939	28568
BEAF-32	dob	28569
NfI	Pak	28570
Atf3	CG4004	28571
CG10654	Csp	28572
Myb	CG8461	28573
CG7987	Ubi-p63E	28574
